#,Пара,Dir,TF,Entry_Z,Current_Z,Entry_HR,Current_HR,HR_Drift_%,P&L_%,Hours_In,HL_hours,Hurst,P-value,Z_Toward_Zero,Exit_Signal,Entry_Time,Entry_P1,Entry_P2,Now_P1,Now_P2
334,VVV/ZRO,SHORT,1h,2.098,-1.622990980216798,1.451466,1.1209126934201472,22.8,-0.3818,5.6,1.3,0.156,0.3059,True,📉 Best Z (since entry): -2.64 → now -1.6,2026-03-29T16:24:59.078306+03:00,6.0337,1.9921,5.9,1.9623
335,LINK/ICP,LONG,1h,-4.3125,0.42809705141492715,2.183896,3.131258710567874,43.4,-0.3135,4.7,1.0,0.119,0.7898,True,⏰ В позиции 5ч = 4.9x HL (1ч). Коинтегра,2026-03-29T17:18:59.448700+03:00,8.438,2.217,8.428,2.213
