#,Пара,Dir,TF,Основание,Entry_Z,Entry_HR,Stop_Z,Entry_Time,Entry_Price1,Entry_Price2,Current_Z,Current_HR,P&L_%,Hours_In,HL_hours,Price1_Now,Price2_Now,Hurst,Correlation,P-value,Z_Window,Exit_Signal,Exit_Urgency,Z_Toward_Zero,PnL_Z_Disagree,Quality_Warnings
317,SUI/MNT,SHORT,1h,🤖,1.7492,0.969737,4.0,2026-03-27T01:24,0.9276,0.6971,-2.1674,0.5981,-0.5314,11.4,2.2,0.91,0.6816,0.2915,0.538,0.175984,10,⏰ В позиции 11ч = 5.1x HL (2ч). Коинтеграция могла разрушиться. СРОЧНЫЙ ВЫХОД. | 🎯 OVERSHOOT: Z пересёк 0 и достиг -2.17. P&L=-0.53%. ФИКСИРУЙТЕ ПРИБЫЛЬ!,3,True,True,⚠️ P-value=0.176 — коинтеграция ослабла!
319,LINK/LTC,SHORT,1h,🤖,2.003,0.190066,4.003,2026-03-27T03:03,8.908,54.48,0.0645,0.2749,0.73,9.8,0.6,8.791,54.57,0.0981,0.7556,0.09617,10,⏰ В позиции 10ч = 15.9x HL (1ч). Коинтеграция могла разрушиться. СРОЧНЫЙ ВЫХОД.,3,True,False,
320,ONDO/SUPER,SHORT,1h,🤖,3.1041,2.122476,5.1041,2026-03-27T04:42,0.2795,0.11659,-2.9132,1.228,-1.2535,8.2,3.0,0.2755,0.11434,0.2043,0.2175,0.10679,10,⏰ В позиции 8ч = 2.8x HL (3ч). Коинтеграция могла разрушиться. СРОЧНЫЙ ВЫХОД. | 🎯 OVERSHOOT: Z пересёк 0 и достиг -2.91. P&L=-1.25%. ФИКСИРУЙТЕ ПРИБЫЛЬ!,3,True,True,⚠️ P-value=0.107 — коинтеграция ослабла!
321,LINK/LIT,SHORT,1h,🤖,2.1608,2.380812,4.1608,2026-03-27T06:22,8.943,0.8924,-2.7214,1.4245,-1.1217,6.5,2.1,8.789,0.8768,0.2585,0.1585,0.665492,10,⏰ В позиции 6ч = 3.1x HL (2ч). Коинтеграция могла разрушиться. СРОЧНЫЙ ВЫХОД. | 🎯 OVERSHOOT: Z пересёк 0 и достиг -2.72. P&L=-1.12%. ФИКСИРУЙТЕ ПРИБЫЛЬ!,3,True,True,⚠️ P-value=0.665 — коинтеграция ослабла!; ⚠️ Корреляция ρ=0.16 < 0.2 — хедж не работает!
322,ASTER/DYDX,LONG,1h,🤖,-2.3982,3.14194,4.3982,2026-03-27T08:53,0.6691,0.09294,-0.5864,1.9575,-1.4758,4.0,2.2,0.661,0.0939,0.234,0.0755,0.825413,10,⏰ В позиции 4ч = 1.8x HL. Если Z не вернулся — рассмотрите выход.,2,True,True,⚠️ P-value=0.825 — коинтеграция ослабла!; ⚠️ Корреляция ρ=0.08 < 0.2 — хедж не работает!
