#,Пара,Dir,TF,Entry_Z,Current_Z,Entry_HR,Current_HR,HR_Drift_%,P&L_%,Hours_In,HL_hours,Hurst,P-value,Z_Toward_Zero,Exit_Signal,Entry_Time,Entry_P1,Entry_P2,Now_P1,Now_P2
279,LTC/XMR,SHORT,4h,2.5702,-0.7406051008429374,0.101213,0.09772568606001496,3.4,-1.0047,15.3,2.8,0.332,0.0033,True,📉 Best Z (since entry): -1.90 → now -0.7,2026-03-25T02:39:48.449336+03:00,56.24,341.94,56.6,341.07
280,XRP/TON,SHORT,4h,2.0129,-0.7145014736740656,0.803592,0.8062915249101021,0.3,0.2828,15.3,6.1,0.254,0.0028,True,⏰ В позиции 15ч = 2.5x HL (6ч). Коинтегр,2026-03-25T02:39:48.779173+03:00,1.4119,1.321,1.4159,1.3459
284,GAS/AXS,LONG,4h,-1.9016,-0.6660644463656372,0.467257,0.4615511291427323,1.2,-0.6942,8.1,5.7,0.197,0.0076,True,⚠️ ЛОЖНОЕ СХОЖДЕНИЕ: Z→0 но P&L=-0.69%. ,2026-03-25T09:51:51.604030+03:00,1.5947,1.1094,1.5991,1.1262
286,ONDO/ATOM,SHORT,4h,1.8328,0.6770684570790618,0.120046,0.12206893742496851,1.7,-0.9887,7.1,6.2,0.191,0.0077,True,⏳ В позиции 7ч = 1.2x HL. Следите за Z.,2026-03-25T10:54:52.564069+03:00,0.2597,1.7919,0.2612,1.7797
288,DOGE/KAS,LONG,4h,-1.951,-0.9937839819408321,2.690291,2.423883914700339,9.9,-0.6687,1.5,11.3,0.282,0.0018,True,,2026-03-25T16:27:39.564155+03:00,0.09712,0.03869,0.0969,0.0388
289,VIRTUAL/XPL,LONG,4h,-2.6611,0.6097926114172931,4.196285,4.199859279065702,0.1,0.8565,1.6,7.7,0.239,0.0207,True,✅ OVERSHOOT (static Z) — фиксировать при,2026-03-25T16:27:40.350917+03:00,0.7404,0.10123,0.747,0.09987
290,LINK/ZRO,SHORT,4h,2.11,0.4704427764035032,1.408576,1.3962990896247658,0.9,-0.0399,0.9,6.0,0.212,0.0026,True,,2026-03-25T17:06:39.642079+03:00,9.477,2.2102,9.393,2.2099
