#,Пара,Dir,TF,Основание,Entry_Z,Entry_HR,Stop_Z,Entry_Time,Entry_Price1,Entry_Price2,Current_Z,Current_HR,P&L_%,Hours_In,HL_hours,Price1_Now,Price2_Now,Hurst,Correlation,P-value,Z_Window,Exit_Signal,Exit_Urgency,Z_Toward_Zero,PnL_Z_Disagree,Quality_Warnings
334,VVV/ZRO,SHORT,1h,🤖,2.098,1.451466,4.098,2026-03-29T16:24,6.0337,1.9921,-1.6148,1.1203,-0.3314,5.6,1.3,5.9031,1.9647,0.1561,0.3925,0.305897,10,📉 Best Z (since entry): -2.64 → now -1.61 (bounce ≥0.8). Z-trailing stop. | ⏰ В позиции 6ч = 4.3x HL (1ч). Коинтеграция могла разрушиться. СРОЧНЫЙ ВЫХОД.,3,True,False,⚠️ P-value=0.306 — коинтеграция ослабла!
335,LINK/ICP,LONG,1h,🤖,-4.3125,2.183896,6.3125,2026-03-29T17:18,8.438,2.217,0.5238,3.1316,-0.3456,4.7,1.0,8.436,2.215,0.1194,0.7902,0.788329,10,⏰ В позиции 5ч = 4.9x HL (1ч). Коинтеграция могла разрушиться. СРОЧНЫЙ ВЫХОД. | 🎯 Z пересёк 0 (сейчас +0.52). Можно зафиксировать или подождать overshoot.,3,True,True,⚠️ P-value=0.788 — коинтеграция ослабла!
