#,Пара,Dir,TF,Основание,Entry_Z,Entry_HR,Stop_Z,Entry_Time,Entry_Price1,Entry_Price2,Current_Z,Current_HR,P&L_%,Hours_In,HL_hours,Price1_Now,Price2_Now,Hurst,Correlation,P-value,Z_Window,Exit_Signal,Exit_Urgency,Z_Toward_Zero,PnL_Z_Disagree,Quality_Warnings
340,ETC/ATOM,SHORT,1h,🤖,3.6898,3.019801,5.6898,2026-03-30T09:19,8.203,1.6697,-0.2015,3.3892,-0.0357,12.0,1.4,8.117,1.672,0.1862,0.7482,0.458132,10,📉 Best Z (since entry): -2.62 → now -0.20 (bounce ≥0.8). Z-trailing stop. | ⏰ В позиции 12ч = 8.4x HL (1ч). Коинтеграция могла разрушиться. СРОЧНЫЙ ВЫХОД.,3,True,True,⚠️ P-value=0.458 — коинтеграция ослабла!
341,HBAR/SEI,SHORT,1h,🤖,2.4652,1.101783,4.465199999999999,2026-03-30T09:19,0.08969,0.0531,-0.2423,1.1943,-0.9457,12.0,1.9,0.08789,0.05158,0.1765,0.6876,0.118492,10,⏰ В позиции 12ч = 6.3x HL (2ч). Коинтеграция могла разрушиться. СРОЧНЫЙ ВЫХОД. | 🎯 Z пересёк 0 (сейчас -0.24). Можно зафиксировать или подождать overshoot.,3,True,True,⚠️ P-value=0.118 — коинтеграция ослабла!
342,UNI/BARD,SHORT,1h,🤖,2.8624,0.531401,4.8624,2026-03-30T13:25,3.511,0.3625,-5.1085,0.6434,-0.0543,7.9,2.0,3.478,0.3597,0.2803,0.2648,0.133777,10,⏰ В позиции 8ч = 3.9x HL (2ч). Коинтеграция могла разрушиться. СРОЧНЫЙ ВЫХОД. | 🎯 OVERSHOOT: Z пересёк 0 и достиг -5.11. P&L=-0.05%. ФИКСИРУЙТЕ ПРИБЫЛЬ!,3,True,False,⚠️ P-value=0.134 — коинтеграция ослабла!
343,SUI/TIA,SHORT,1h,🤖,2.2716,2.348151,4.271599999999999,2026-03-30T16:20,0.8864,0.3026,-4.8778,2.4119,-1.3426,5.0,2.2,0.8621,0.295,0.3338,0.8071,0.004897,10,⏰ В позиции 5ч = 2.3x HL (2ч). Коинтеграция могла разрушиться. СРОЧНЫЙ ВЫХОД. | 🎯 OVERSHOOT: Z пересёк 0 и достиг -4.88. P&L=-1.34%. ФИКСИРУЙТЕ ПРИБЫЛЬ!,3,True,True,
